Wall time,Step,Value
1517768040.8921356,439,-0.7400000095367432
1517768040.994027,440,-0.7400000095367432
1517768041.1024573,441,-0.7300000190734863
1517768041.1774294,442,-0.8100000023841858
1517768041.2765868,443,-0.7300000190734863
1517768041.373865,444,-0.7200000286102295
1517768041.4907832,445,-0.699999988079071
1517768041.593466,446,-0.7300000190734863
1517768041.6975431,447,-0.75
1517768041.8056672,448,-0.699999988079071
1517768041.903379,449,-0.7599999904632568
1517768042.0087628,450,-0.7400000095367432
1517768042.1151493,451,-0.7599999904632568
1517768042.2652056,452,-0.6545454263687134
1517768042.3773978,453,-0.7300000190734863
1517768042.490158,454,-0.7300000190734863
1517768042.6044028,455,-0.6800000071525574
1517768042.6912372,456,-0.7145454287528992
1517768042.7843335,457,-0.7300000190734863
1517768042.862258,458,-0.7799999713897705
1517768042.945368,459,-0.7400000095367432
1517768043.016861,460,-0.7599999904632568
1517768043.1224167,461,-0.7099999785423279
1517768043.2229624,462,-0.7400000095367432
1517768043.3267024,463,-0.7200000286102295
1517768043.419523,464,-0.75
1517768043.5301769,465,-0.7400000095367432
1517768043.6368363,466,-0.7300000190734863
1517768043.7491758,467,-0.7300000190734863
1517768043.872198,468,-0.7200000286102295
1517768043.9849553,469,-0.7099999785423279
1517768044.0830638,470,-0.7099999785423279
1517768044.1587877,471,-0.7599999904632568
1517768044.2455354,472,-0.7545454502105713
1517768044.3443112,473,-0.7200000286102295
1517768044.429799,474,-0.7200000286102295
1517768044.5227253,475,-0.7300000190734863
1517768044.5963013,476,-0.7599999904632568
1517768044.677536,477,-0.7599999904632568
1517768044.7495446,478,-0.800000011920929
1517768044.8486717,479,-0.7099999785423279
1517768044.9578056,480,-0.6800000071525574
1517768045.0462842,481,-0.75
1517768045.1258004,482,-0.75
1517768045.2525754,483,-0.6345454454421997
1517768045.3521547,484,-0.75
1517768045.4434738,485,-0.7599999904632568
1517768045.5505521,486,-0.7300000190734863
1517768045.6229966,487,-0.7799999713897705
1517768045.719664,488,-0.6745454668998718
1517768045.8164003,489,-0.7400000095367432
1517768045.9125836,490,-0.7099999785423279
1517768046.0075445,491,-0.7300000190734863
1517768046.1028962,492,-0.6845454573631287
1517768046.1862447,493,-0.6600000262260437
1517768046.2807899,494,-0.7200000286102295
1517768046.379899,495,-0.75
1517768046.481711,496,-0.6523809432983398
1517768046.553557,497,-0.75
1517768046.6590898,498,-0.7400000095367432
1517768046.7329469,499,-0.8199999928474426
1517768046.8353808,500,-0.699999988079071
1517768046.899622,501,-0.800000011920929
1517768046.999141,502,-0.6899999976158142
1517768047.0957208,503,-0.7345454692840576
1517768047.1873956,504,-0.7799999713897705
1517768047.3048744,505,-0.5333333611488342
1517768047.4015863,506,-0.699999988079071
1517768047.4937346,507,-0.6290909051895142
1517768047.5787194,508,-0.75
1517768047.6662924,509,-0.6899999976158142
1517768047.7576008,510,-0.75
1517768047.861472,511,-0.6899999976158142
1517768047.9615834,512,-0.7200000286102295
1517768048.0580106,513,-0.664545476436615
1517768048.130558,514,-0.8100000023841858
1517768048.2415998,515,-0.7099999785423279
1517768048.3471358,516,-0.6899999976158142
1517768048.4435,517,-0.7300000190734863
1517768048.535101,518,-0.75
1517768048.6312828,519,-0.7200000286102295
1517768048.7334733,520,-0.699999988079071
1517768048.8062668,521,-0.75
1517768048.8949792,522,-0.6588888764381409
1517768048.9958384,523,-0.6245454549789429
1517768049.1094596,524,-0.6474999785423279
1517768049.1969383,525,-0.7599999904632568
1517768049.3081183,526,-0.7200000286102295
1517768049.3918746,527,-0.7400000095367432
1517768049.4967086,528,-0.6899999976158142
1517768049.5865161,529,-0.699999988079071
1517768049.6616144,530,-0.75
1517768049.7475243,531,-0.75
1517768049.850963,532,-0.699999988079071
1517768049.9611604,533,-0.6800000071525574
1517768050.0270958,534,-0.75
1517768050.1146612,535,-0.7400000095367432
1517768050.2023807,536,-0.7400000095367432
1517768050.28757,537,-0.7400000095367432
1517768050.3785257,538,-0.7400000095367432
1517768050.46247,539,-0.7400000095367432
1517768050.5654762,540,-0.7099999785423279
1517768050.667796,541,-0.7099999785423279
1517768050.7492094,542,-0.7400000095367432
1517768050.8339741,543,-0.7099999785423279
1517768050.942272,544,-0.6700000166893005
1517768051.0485625,545,-0.7400000095367432
1517768051.1483207,546,-0.5733333230018616
